Timestamp,Attack Type,Severity Level,Action Taken,Protocol,Network Segment,Traffic Type,Log Source,Anomaly Scores,Source IP Address,Destination IP Address
2023-02-05 04:30:36,DDoS,Medium,Logged,UDP,Segment B,FTP,Server,5.77,9.80.198.50,136.207.173.25
2022-03-11 02:53:42,Malware,High,Blocked,UDP,Segment B,DNS,Firewall,29.94,40.147.84.49,34.8.96.0
2021-09-21 14:23:59,Malware,High,Logged,TCP,Segment C,DNS,Server,16.84,72.204.28.78,141.137.174.147
2021-01-22 12:34:22,DDoS,Low,Blocked,ICMP,Segment C,FTP,Firewall,44.07,32.142.120.173,99.48.237.94
2022-12-04 06:08:42,Intrusion,High,Logged,UDP,Segment B,DNS,Server,73.8,152.109.161.44,178.46.37.204
2023-06-25 21:44:41,DDoS,Low,Ignored,UDP,Segment A,FTP,Firewall,12.23,150.19.44.25,183.186.21.209
2022-11-07 10:01:20,DDoS,Low,Blocked,ICMP,Segment C,FTP,Firewall,17.99,188.45.94.156,143.152.85.228
2021-10-08 18:41:19,Intrusion,Low,Blocked,UDP,Segment B,FTP,Server,47.55,75.19.171.13,80.138.97.237
2020-05-17 04:58:51,Intrusion,Medium,Blocked,UDP,Segment B,DNS,Firewall,74.37,138.224.70.96,131.196.75.185
2021-04-06 07:13:14,DDoS,Low,Blocked,TCP,Segment A,HTTP,Server,25.83,152.5.134.88,136.239.214.46
2022-01-22 22:30:27,Malware,Medium,Logged,UDP,Segment A,FTP,Firewall,86.36,170.21.80.85,140.129.196.255
2023-06-19 15:01:33,DDoS,High,Ignored,ICMP,Segment B,DNS,Firewall,15.99,25.148.124.54,177.29.16.243
2023-03-16 18:30:31,Intrusion,Medium,Blocked,TCP,Segment A,FTP,Server,57.55,218.37.178.118,193.115.27.60
2022-08-30 21:17:25,Malware,Medium,Ignored,ICMP,Segment A,DNS,Server,66.94,122.44.44.164,11.189.77.174
2020-08-09 12:46:05,Malware,Low,Logged,TCP,Segment C,FTP,Server,89.52,105.126.137.156,8.91.149.186
2022-06-16 23:19:23,DDoS,Low,Logged,ICMP,Segment A,HTTP,Server,66.36,222.169.87.19,68.168.187.0
2023-09-22 06:49:29,Malware,Medium,Ignored,ICMP,Segment C,DNS,Server,16.26,222.111.219.88,178.194.232.9
2020-10-21 11:52:40,Malware,High,Ignored,ICMP,Segment C,FTP,Server,94.22,106.216.253.35,40.207.199.112
2023-09-17 05:11:58,Intrusion,Low,Logged,ICMP,Segment C,FTP,Firewall,73.3,139.191.115.93,90.132.117.36
2020-05-08 16:48:34,DDoS,Medium,Logged,UDP,Segment C,HTTP,Firewall,60.92,74.71.29.10,26.94.240.218
2020-01-21 05:16:53,Malware,Medium,Blocked,ICMP,Segment C,FTP,Firewall,44.94,55.200.93.41,172.181.109.23
2022-05-01 14:28:12,DDoS,High,Logged,ICMP,Segment C,HTTP,Server,75.1,123.124.29.80,19.176.63.41
2023-03-13 21:46:52,Intrusion,Medium,Logged,TCP,Segment A,FTP,Firewall,4.91,118.28.6.55,92.206.168.228
2020-01-07 10:37:04,DDoS,Medium,Blocked,ICMP,Segment A,HTTP,Server,76.96,160.247.145.144,94.151.117.53
2021-10-13 20:58:48,Intrusion,Medium,Ignored,UDP,Segment A,FTP,Server,71.17,137.95.13.184,111.194.156.182
2020-02-08 07:48:00,Malware,Low,Ignored,TCP,Segment B,DNS,Firewall,16.87,51.141.35.78,157.125.43.197
2020-05-16 00:09:57,DDoS,High,Blocked,TCP,Segment A,DNS,Server,5.16,175.71.76.189,180.11.221.183
2023-09-27 11:38:24,DDoS,Low,Ignored,TCP,Segment C,DNS,Server,81.3,149.212.5.138,223.119.228.236
2023-07-29 01:57:52,DDoS,Low,Blocked,ICMP,Segment B,DNS,Server,38.92,106.163.162.84,182.47.11.9
2020-02-23 17:30:03,DDoS,Low,Ignored,UDP,Segment C,DNS,Server,44.92,46.107.55.88,185.16.50.204
2021-03-24 06:09:15,Malware,Medium,Blocked,TCP,Segment A,FTP,Firewall,29.89,135.188.32.175,137.24.61.96
2022-10-04 22:09:47,Intrusion,High,Logged,ICMP,Segment A,DNS,Server,98.37,11.108.95.40,78.175.48.148
2021-03-15 02:08:02,Intrusion,High,Ignored,UDP,Segment A,HTTP,Firewall,79.0,9.142.227.72,154.237.166.24
2021-05-02 20:00:36,DDoS,Low,Ignored,ICMP,Segment B,DNS,Server,60.85,150.245.52.130,80.106.157.248
2023-08-12 09:31:55,Intrusion,Low,Ignored,UDP,Segment B,DNS,Server,89.06,54.133.23.66,160.21.150.38
2021-12-07 09:14:49,Malware,High,Logged,UDP,Segment C,FTP,Server,84.98,125.51.29.187,112.54.55.81
2021-12-25 02:57:59,Intrusion,Medium,Ignored,TCP,Segment B,HTTP,Server,12.3,48.246.188.92,59.80.243.57
2021-05-11 05:34:38,Intrusion,Low,Ignored,ICMP,Segment A,DNS,Firewall,41.21,210.191.221.240,156.131.172.143
2023-02-25 20:20:31,Intrusion,High,Blocked,ICMP,Segment C,HTTP,Server,68.88,29.71.164.120,189.215.14.132
2023-03-29 12:04:28,DDoS,Medium,Ignored,ICMP,Segment B,FTP,Server,83.18,114.253.156.188,119.123.61.157
2021-11-26 11:06:00,Malware,Low,Logged,UDP,Segment A,FTP,Firewall,45.05,102.212.151.188,209.42.39.102
2021-04-01 10:00:05,Malware,High,Blocked,TCP,Segment A,FTP,Server,4.16,128.157.185.199,137.101.74.117
2023-07-15 13:07:42,DDoS,Medium,Ignored,ICMP,Segment B,DNS,Firewall,35.21,60.34.132.231,140.217.150.145
2023-01-07 13:01:24,DDoS,High,Ignored,TCP,Segment A,HTTP,Firewall,84.78,209.11.13.13,1.207.158.125
2020-09-01 11:09:00,DDoS,Medium,Ignored,UDP,Segment B,DNS,Firewall,49.32,181.158.251.145,172.24.40.193
2023-10-01 15:54:38,Malware,Medium,Blocked,UDP,Segment C,DNS,Firewall,88.06,15.75.41.187,100.178.75.103
2020-05-19 15:32:50,Malware,High,Ignored,ICMP,Segment A,FTP,Firewall,32.24,211.60.197.28,217.87.157.144
2023-02-14 20:16:10,DDoS,Medium,Logged,TCP,Segment A,DNS,Firewall,77.33,58.240.9.247,122.227.155.50
2020-08-27 03:43:50,Malware,Low,Blocked,UDP,Segment B,HTTP,Server,98.67,29.129.207.9,141.223.38.6
2021-09-29 07:13:28,Intrusion,High,Logged,TCP,Segment C,HTTP,Firewall,99.72,158.186.153.177,35.152.226.194
2021-03-21 06:24:06,DDoS,Low,Blocked,TCP,Segment C,FTP,Server,44.71,155.77.121.247,13.184.111.193
2022-10-28 11:08:40,Intrusion,Low,Blocked,UDP,Segment A,HTTP,Firewall,91.1,93.39.68.178,103.33.142.51
2021-02-21 03:51:58,DDoS,Medium,Logged,ICMP,Segment C,DNS,Firewall,73.05,220.213.191.168,67.19.199.75
2020-11-09 21:29:36,Malware,Medium,Logged,UDP,Segment B,FTP,Firewall,98.37,71.13.18.168,198.44.30.254
2022-05-06 23:53:26,DDoS,Medium,Logged,ICMP,Segment C,FTP,Firewall,56.56,143.37.5.63,57.141.115.149
2023-02-05 19:49:11,Malware,High,Logged,UDP,Segment B,FTP,Server,79.31,17.174.103.163,54.93.221.24
2022-11-08 01:24:49,Malware,Medium,Ignored,ICMP,Segment B,FTP,Server,27.56,184.102.30.116,21.95.140.65
2020-10-04 17:32:31,DDoS,Medium,Ignored,UDP,Segment B,HTTP,Server,81.6,2.203.247.103,23.203.162.102
2021-08-22 15:02:12,Malware,High,Logged,TCP,Segment C,HTTP,Server,31.7,3.222.77.74,158.138.158.37
2020-11-25 00:19:45,Malware,Medium,Blocked,UDP,Segment C,DNS,Server,20.56,208.169.32.136,199.92.8.177
2020-03-05 21:52:19,Malware,Low,Logged,TCP,Segment B,HTTP,Firewall,78.28,69.64.22.50,202.156.88.83
2022-02-08 03:35:46,Intrusion,Medium,Ignored,TCP,Segment B,HTTP,Server,37.35,14.174.215.118,157.5.69.185
2022-06-02 09:48:55,DDoS,Medium,Ignored,UDP,Segment A,DNS,Firewall,37.75,185.22.125.236,65.168.123.242
2020-08-13 22:38:35,DDoS,Medium,Logged,ICMP,Segment C,FTP,Server,84.03,68.183.7.119,60.57.55.94
2022-06-09 03:35:02,DDoS,Low,Logged,UDP,Segment C,FTP,Server,62.54,218.254.52.62,31.44.137.34
2023-06-03 11:41:12,Intrusion,Low,Blocked,ICMP,Segment B,FTP,Firewall,32.8,176.127.60.128,22.224.244.17
2023-01-26 21:38:18,DDoS,High,Blocked,TCP,Segment A,DNS,Server,8.74,204.92.195.49,104.14.189.158
2021-07-22 21:00:20,Intrusion,High,Logged,UDP,Segment C,HTTP,Firewall,63.14,153.178.211.104,74.250.112.143
2021-03-19 11:20:36,DDoS,High,Ignored,TCP,Segment A,FTP,Firewall,37.24,154.215.184.119,22.22.76.11
2020-12-16 22:50:07,Malware,Medium,Blocked,ICMP,Segment A,DNS,Server,82.77,77.62.79.189,43.196.169.210
2022-10-21 12:28:00,DDoS,Low,Logged,ICMP,Segment A,HTTP,Firewall,75.68,91.35.76.241,153.145.49.32
2023-01-18 05:01:57,DDoS,Low,Ignored,ICMP,Segment C,HTTP,Firewall,15.42,8.58.177.175,15.19.201.76
2020-02-01 00:09:37,DDoS,Medium,Logged,TCP,Segment A,FTP,Server,47.53,21.171.18.178,1.43.94.10
2022-10-07 19:21:10,DDoS,High,Logged,ICMP,Segment C,HTTP,Firewall,75.78,108.52.87.68,204.20.134.185
2022-05-30 19:33:47,Malware,High,Blocked,ICMP,Segment B,HTTP,Server,52.62,212.126.43.111,70.11.239.96
2020-06-10 22:26:43,DDoS,Low,Ignored,TCP,Segment A,HTTP,Server,72.63,49.5.202.199,31.75.94.254
2023-03-16 13:22:49,Intrusion,High,Ignored,TCP,Segment C,FTP,Firewall,46.75,212.239.106.127,92.244.150.49
2023-06-25 19:28:35,DDoS,High,Blocked,UDP,Segment A,DNS,Firewall,81.62,193.148.75.212,219.115.91.149
2021-05-16 21:42:37,Malware,High,Blocked,TCP,Segment C,HTTP,Server,75.71,17.61.179.143,130.254.117.223
2022-02-02 12:13:33,Malware,Medium,Blocked,UDP,Segment B,FTP,Firewall,88.16,194.117.183.209,179.57.212.96
2022-08-21 16:46:49,DDoS,Low,Logged,ICMP,Segment B,FTP,Firewall,56.77,182.51.8.137,31.194.136.196
2022-12-17 09:32:51,DDoS,High,Ignored,TCP,Segment C,DNS,Server,45.36,162.82.79.63,18.43.77.102
2021-09-07 00:51:38,DDoS,Low,Logged,UDP,Segment A,FTP,Server,53.35,168.222.75.164,188.21.100.16
2020-09-17 20:04:29,DDoS,Medium,Blocked,TCP,Segment B,HTTP,Server,81.45,150.32.38.178,194.47.90.229
2020-04-08 23:08:16,DDoS,High,Ignored,TCP,Segment C,FTP,Firewall,47.83,79.177.7.91,43.49.3.74
2022-04-29 18:34:28,Malware,Medium,Blocked,UDP,Segment B,FTP,Firewall,43.14,13.100.1.90,103.132.218.151
2021-06-26 02:01:21,Malware,Medium,Blocked,UDP,Segment A,DNS,Server,70.65,110.238.39.94,70.135.53.145
2020-09-20 17:48:51,Malware,High,Blocked,ICMP,Segment A,FTP,Firewall,48.44,3.196.0.235,189.21.211.76
2020-05-26 03:53:59,Intrusion,Medium,Logged,TCP,Segment C,FTP,Server,78.65,50.133.158.86,46.117.135.53
2020-07-21 00:30:30,Malware,High,Logged,UDP,Segment C,DNS,Firewall,75.12,97.181.97.60,72.52.58.58
2022-04-19 08:57:53,Malware,Low,Blocked,ICMP,Segment C,FTP,Firewall,95.6,192.194.253.22,172.179.231.230
2023-07-06 03:25:04,Intrusion,Low,Blocked,UDP,Segment B,FTP,Server,24.51,125.142.61.43,84.198.47.59
2023-04-15 23:02:17,Intrusion,Low,Blocked,TCP,Segment B,FTP,Server,42.64,153.143.225.5,196.197.154.75
2020-10-14 09:51:06,DDoS,Medium,Blocked,UDP,Segment A,HTTP,Firewall,26.77,218.77.139.108,155.155.166.201
2020-05-15 00:19:27,Malware,High,Logged,ICMP,Segment A,HTTP,Server,84.95,144.92.172.198,37.156.5.34
2020-07-02 20:58:22,Malware,Low,Blocked,ICMP,Segment A,DNS,Firewall,91.17,216.197.211.225,192.120.217.204
2020-12-21 04:26:24,DDoS,High,Ignored,UDP,Segment A,FTP,Firewall,14.99,181.110.106.228,191.179.10.75
2020-07-26 13:32:26,Intrusion,Low,Blocked,TCP,Segment A,FTP,Firewall,45.22,82.243.54.106,73.224.42.110
2023-03-13 17:13:33,DDoS,High,Logged,ICMP,Segment A,FTP,Firewall,50.46,99.46.139.43,222.57.10.189
2022-06-13 17:15:26,DDoS,Low,Ignored,ICMP,Segment C,HTTP,Firewall,58.77,50.128.234.179,65.251.107.16
2021-09-28 10:53:00,Intrusion,Low,Ignored,UDP,Segment C,HTTP,Firewall,8.31,169.205.167.112,27.28.116.177
2022-12-31 01:35:36,Intrusion,Low,Ignored,ICMP,Segment B,FTP,Firewall,39.37,172.34.250.13,192.47.222.80
2020-04-12 12:38:37,Intrusion,Low,Ignored,ICMP,Segment C,HTTP,Firewall,47.08,31.100.104.152,61.227.248.221
2022-07-03 10:35:25,Intrusion,Medium,Blocked,ICMP,Segment C,HTTP,Firewall,13.22,3.109.118.141,16.130.72.221
2023-05-01 14:26:19,DDoS,Low,Logged,UDP,Segment B,DNS,Server,77.42,147.230.36.51,166.117.165.215
2021-02-28 20:20:39,Intrusion,High,Blocked,UDP,Segment B,HTTP,Firewall,94.6,185.133.242.19,111.54.148.236
2022-12-26 09:30:33,DDoS,Medium,Blocked,TCP,Segment A,DNS,Firewall,67.07,219.211.158.129,128.219.89.224
2022-08-31 15:00:31,Malware,High,Blocked,TCP,Segment A,HTTP,Server,96.11,70.251.60.203,165.172.248.9
2021-05-28 04:47:41,Malware,High,Ignored,UDP,Segment C,HTTP,Server,19.13,23.35.224.59,27.116.90.0
2021-03-18 15:49:02,Malware,Medium,Ignored,TCP,Segment C,FTP,Firewall,64.09,193.111.150.12,202.138.79.54
2020-05-09 12:12:41,Malware,High,Ignored,TCP,Segment B,FTP,Server,67.82,81.228.87.114,117.109.250.253
2022-09-23 21:11:03,Intrusion,Medium,Ignored,ICMP,Segment C,DNS,Firewall,32.13,101.90.69.100,204.165.128.171
2023-02-10 22:37:50,DDoS,Low,Ignored,UDP,Segment B,FTP,Server,59.04,222.242.194.207,132.137.188.228
2021-10-31 09:22:26,DDoS,Low,Ignored,UDP,Segment A,DNS,Firewall,35.69,50.169.216.26,143.242.226.94
2021-02-06 10:20:54,Intrusion,Low,Ignored,ICMP,Segment B,DNS,Server,35.54,44.194.92.144,105.12.156.115
2021-11-28 00:05:58,DDoS,Medium,Logged,UDP,Segment A,FTP,Firewall,74.96,110.50.82.139,202.215.88.113
2020-07-20 21:32:29,DDoS,Medium,Logged,UDP,Segment A,DNS,Firewall,46.89,182.67.220.159,198.205.187.28
2020-02-08 19:19:25,Malware,Medium,Blocked,ICMP,Segment C,FTP,Firewall,79.41,56.51.46.148,149.244.157.33
2021-05-02 12:18:30,Intrusion,High,Logged,ICMP,Segment C,DNS,Server,39.98,107.34.119.215,76.175.17.97
2020-07-29 20:17:43,Intrusion,Medium,Ignored,UDP,Segment A,DNS,Server,73.94,27.136.163.107,129.79.139.162
2022-06-13 23:40:37,Intrusion,Low,Ignored,UDP,Segment C,HTTP,Server,93.95,51.104.213.216,208.11.165.150
2022-01-14 05:25:41,Malware,Medium,Ignored,TCP,Segment C,FTP,Server,83.91,80.48.134.207,73.117.130.206
2022-01-07 13:04:17,Malware,Medium,Blocked,ICMP,Segment B,HTTP,Firewall,47.26,23.232.81.3,154.159.217.232
2020-12-30 05:48:42,DDoS,High,Blocked,TCP,Segment B,DNS,Firewall,78.17,182.149.43.32,190.117.216.213
2023-05-15 01:48:44,Malware,Low,Ignored,UDP,Segment C,FTP,Server,83.57,72.165.231.246,81.112.129.192
2020-10-14 16:24:44,DDoS,Medium,Ignored,TCP,Segment A,FTP,Firewall,32.15,210.15.223.50,11.195.26.121
2021-02-24 12:36:29,Malware,Medium,Logged,ICMP,Segment B,HTTP,Firewall,33.09,189.23.93.8,122.178.96.127
2023-02-08 19:33:08,Intrusion,Low,Ignored,TCP,Segment A,FTP,Server,43.3,136.244.52.250,168.204.224.245
2022-06-04 15:01:51,Intrusion,Medium,Blocked,UDP,Segment B,HTTP,Firewall,38.57,43.207.194.9,141.18.136.26
2023-07-20 05:52:24,Malware,Low,Blocked,UDP,Segment C,FTP,Server,96.26,164.195.144.126,173.123.202.179
2023-01-21 23:59:46,DDoS,High,Blocked,ICMP,Segment A,FTP,Firewall,72.87,107.44.91.142,145.39.47.7
2021-12-06 13:26:02,Intrusion,Low,Logged,ICMP,Segment A,HTTP,Server,7.32,148.204.131.142,132.130.88.204
2023-02-17 20:52:04,Intrusion,Low,Ignored,UDP,Segment C,FTP,Server,55.3,196.52.149.250,41.182.237.116
2020-07-14 08:57:34,Malware,High,Logged,UDP,Segment B,HTTP,Firewall,33.03,9.243.177.200,173.190.94.25
2022-02-17 12:26:09,Intrusion,Medium,Logged,TCP,Segment C,DNS,Server,85.37,93.88.123.5,68.148.200.107
2021-04-12 06:07:03,Malware,High,Logged,TCP,Segment C,HTTP,Server,77.07,69.44.37.37,51.17.237.160
2023-03-28 08:21:52,Malware,Medium,Logged,TCP,Segment B,DNS,Server,60.31,97.179.8.54,126.118.224.228
2020-07-28 18:08:07,Malware,Low,Ignored,UDP,Segment A,DNS,Server,86.85,18.196.49.59,148.0.171.253
2023-09-12 23:14:24,DDoS,Low,Ignored,ICMP,Segment A,FTP,Firewall,79.59,13.82.151.55,92.113.162.165
2020-12-12 11:59:34,Malware,Low,Ignored,ICMP,Segment B,DNS,Firewall,4.49,59.164.86.246,198.232.57.225
2023-01-28 07:25:35,Malware,Low,Logged,ICMP,Segment B,HTTP,Firewall,11.97,143.239.27.233,48.98.198.234
2023-09-27 01:47:12,Intrusion,Medium,Blocked,ICMP,Segment B,DNS,Firewall,91.72,175.86.225.109,212.31.186.193
2020-07-26 08:06:28,Malware,Medium,Logged,UDP,Segment A,HTTP,Server,65.71,26.170.230.54,37.147.180.227
2022-12-16 06:29:06,Malware,Low,Ignored,TCP,Segment B,FTP,Server,52.5,21.97.202.158,97.21.15.32
2020-04-14 03:06:38,DDoS,Medium,Logged,UDP,Segment B,FTP,Firewall,3.63,111.120.222.59,92.232.125.243
2023-10-01 18:02:13,DDoS,High,Logged,TCP,Segment A,FTP,Server,57.04,102.130.111.200,128.79.7.234
2023-10-05 08:45:22,Malware,High,Ignored,TCP,Segment A,DNS,Server,37.44,57.168.172.21,107.22.143.166
2023-02-04 21:50:44,DDoS,High,Blocked,TCP,Segment C,DNS,Server,38.36,134.4.117.84,107.255.118.156
2022-07-13 21:26:07,Malware,Low,Logged,ICMP,Segment C,HTTP,Firewall,40.08,195.53.177.17,172.5.127.240
2022-08-01 06:10:26,DDoS,Medium,Logged,TCP,Segment B,DNS,Server,65.78,183.150.184.103,135.71.138.110
2021-04-04 20:57:46,DDoS,Medium,Logged,UDP,Segment B,HTTP,Firewall,80.33,205.163.171.62,112.87.24.157
2020-01-10 16:32:59,DDoS,Medium,Ignored,ICMP,Segment C,DNS,Firewall,56.71,6.161.254.82,137.100.69.20
2021-06-11 23:39:08,Intrusion,Low,Ignored,UDP,Segment B,DNS,Firewall,4.81,42.174.34.205,130.132.180.147
2020-08-02 05:12:52,DDoS,Low,Logged,TCP,Segment B,HTTP,Firewall,25.1,141.184.183.157,113.18.58.108
2021-08-25 17:01:52,Malware,Medium,Blocked,UDP,Segment C,FTP,Server,30.08,58.138.62.112,195.235.228.108
2020-11-24 01:08:25,Malware,Low,Logged,UDP,Segment B,HTTP,Server,3.56,18.65.132.208,40.30.97.56
2022-04-19 13:35:39,Intrusion,High,Blocked,UDP,Segment C,DNS,Firewall,92.06,61.162.213.27,185.134.51.140
2020-01-26 04:21:27,Intrusion,Low,Blocked,ICMP,Segment B,FTP,Server,81.41,104.152.93.237,104.176.59.100
2020-03-17 03:45:08,Malware,Medium,Ignored,UDP,Segment C,DNS,Firewall,17.64,142.154.15.54,56.105.81.51
2020-05-02 02:05:50,DDoS,High,Ignored,ICMP,Segment A,DNS,Firewall,21.8,177.218.194.90,50.158.48.24
2021-09-22 20:37:50,Malware,High,Blocked,UDP,Segment C,FTP,Firewall,30.78,164.61.145.40,79.230.224.82
2020-08-01 02:53:31,DDoS,Low,Logged,UDP,Segment B,HTTP,Server,90.14,12.20.212.129,63.217.241.220
2020-07-24 20:49:09,Malware,High,Ignored,UDP,Segment A,DNS,Firewall,77.04,76.149.81.35,99.66.123.111
2020-01-02 09:46:14,Intrusion,High,Logged,ICMP,Segment B,HTTP,Firewall,73.32,13.19.31.179,76.120.178.11
2022-04-15 04:29:42,DDoS,Low,Ignored,ICMP,Segment B,DNS,Firewall,22.23,200.163.219.130,193.237.13.182
2020-07-07 20:32:55,Intrusion,High,Ignored,TCP,Segment B,FTP,Firewall,90.98,182.182.68.184,177.77.128.180
2022-04-17 05:23:08,DDoS,High,Blocked,UDP,Segment C,HTTP,Server,13.49,121.92.220.56,5.21.210.232
2020-10-18 10:46:20,DDoS,Medium,Ignored,TCP,Segment C,HTTP,Server,15.95,198.21.7.80,177.109.43.80
2021-12-20 00:03:49,Intrusion,Medium,Ignored,UDP,Segment C,FTP,Firewall,48.0,208.114.243.86,86.179.59.222
2020-06-15 09:36:21,DDoS,Low,Logged,ICMP,Segment A,DNS,Server,20.56,26.182.134.15,160.131.102.172
2021-07-26 12:50:51,Malware,High,Logged,ICMP,Segment A,FTP,Firewall,73.54,194.184.189.151,89.241.188.106
2020-10-11 03:46:38,Intrusion,Medium,Ignored,UDP,Segment B,HTTP,Server,10.03,86.245.169.146,98.155.96.234
2023-09-24 07:56:16,Malware,High,Blocked,ICMP,Segment A,DNS,Server,37.6,16.62.65.203,59.218.180.37
2022-04-17 10:12:15,DDoS,Medium,Logged,ICMP,Segment C,DNS,Firewall,48.09,101.31.239.186,11.38.74.125
2021-10-16 17:23:17,Malware,High,Logged,UDP,Segment C,FTP,Server,82.68,134.87.48.98,172.249.148.131
2022-10-06 13:52:51,DDoS,Low,Blocked,ICMP,Segment C,DNS,Firewall,89.57,222.240.233.158,82.165.176.16
2021-03-06 18:33:03,Intrusion,Low,Ignored,UDP,Segment A,DNS,Server,99.34,202.111.59.213,54.205.255.228
2021-02-12 17:30:33,DDoS,High,Blocked,TCP,Segment C,HTTP,Firewall,54.9,17.215.132.66,145.50.124.104
2021-10-11 13:59:47,Intrusion,Medium,Logged,ICMP,Segment B,FTP,Firewall,88.88,14.248.210.29,96.86.92.164
2020-08-09 01:57:24,Malware,High,Ignored,TCP,Segment B,HTTP,Server,36.39,27.168.236.59,1.124.71.222
2023-09-11 06:01:36,Malware,Low,Ignored,TCP,Segment C,DNS,Server,16.38,179.86.114.130,37.185.174.55
2021-07-18 19:06:21,Malware,High,Ignored,TCP,Segment B,DNS,Firewall,49.07,53.135.48.245,117.188.42.126
2020-01-09 12:41:26,Intrusion,Medium,Blocked,UDP,Segment B,HTTP,Firewall,60.99,215.40.161.80,65.180.131.203
2020-05-30 11:26:58,Intrusion,Medium,Ignored,TCP,Segment A,HTTP,Server,85.24,85.201.220.168,56.24.18.181
2022-06-10 12:00:33,Intrusion,Low,Blocked,TCP,Segment B,FTP,Firewall,91.55,109.247.35.70,100.134.107.238
2022-03-14 15:55:43,DDoS,Medium,Ignored,TCP,Segment A,FTP,Server,70.48,99.60.173.124,201.28.22.52
2023-09-03 06:17:26,Malware,Low,Logged,ICMP,Segment C,DNS,Server,77.06,153.68.50.198,30.160.7.139
2023-01-21 23:03:15,Malware,Medium,Blocked,UDP,Segment B,HTTP,Firewall,22.31,12.147.210.106,49.184.72.246
2023-10-08 22:08:19,DDoS,Low,Blocked,UDP,Segment B,FTP,Firewall,28.15,30.172.133.93,204.3.41.213
2020-06-15 21:38:49,DDoS,High,Logged,UDP,Segment B,HTTP,Firewall,57.99,85.75.81.9,17.149.114.255
2021-04-13 00:23:24,Intrusion,Low,Blocked,TCP,Segment A,FTP,Firewall,29.75,120.167.192.16,207.77.131.114
2023-05-31 06:53:04,DDoS,High,Logged,TCP,Segment B,DNS,Server,39.86,106.56.113.58,57.230.28.32
2022-08-23 18:52:11,DDoS,Medium,Blocked,TCP,Segment C,FTP,Firewall,2.59,124.36.126.211,131.194.19.104
2022-09-12 20:36:21,Intrusion,Medium,Ignored,UDP,Segment C,FTP,Server,78.17,222.65.140.249,40.182.142.248
2022-01-18 10:29:04,Intrusion,Low,Blocked,ICMP,Segment A,FTP,Server,59.48,1.42.183.200,157.64.202.5
2020-07-01 07:11:22,Intrusion,Medium,Ignored,ICMP,Segment C,HTTP,Server,70.3,137.145.156.131,11.89.226.164
2021-04-15 12:06:48,Malware,Medium,Logged,ICMP,Segment A,DNS,Firewall,29.46,171.126.199.154,89.146.62.25
2020-05-06 10:15:56,Intrusion,High,Logged,UDP,Segment A,DNS,Firewall,45.98,94.146.190.225,31.248.57.165
2023-04-30 13:06:23,DDoS,Low,Ignored,UDP,Segment B,DNS,Server,82.34,85.185.2.135,115.131.20.50
2021-06-01 10:58:16,Malware,Medium,Ignored,UDP,Segment A,DNS,Server,70.36,77.226.12.155,40.98.87.36
2021-04-10 23:12:48,Intrusion,Low,Logged,ICMP,Segment B,FTP,Firewall,65.45,212.99.73.39,68.91.170.58
2022-08-03 11:47:02,Intrusion,Medium,Logged,TCP,Segment A,HTTP,Firewall,81.32,191.242.183.170,74.49.229.18
2021-08-01 17:00:25,Intrusion,High,Ignored,TCP,Segment C,HTTP,Firewall,7.22,36.7.122.166,104.5.212.126
2020-03-25 12:26:47,Malware,Low,Ignored,UDP,Segment B,FTP,Firewall,19.02,66.204.220.220,221.124.123.244
2022-07-23 20:48:05,Malware,Medium,Logged,TCP,Segment B,FTP,Firewall,69.24,88.249.194.222,144.60.74.216
2022-04-22 19:13:17,Malware,Low,Logged,TCP,Segment B,HTTP,Firewall,62.46,161.120.26.106,186.43.230.161
2021-01-21 11:58:13,Malware,High,Ignored,TCP,Segment B,FTP,Firewall,81.32,12.179.197.255,206.250.120.213
2022-08-22 20:58:52,Malware,High,Ignored,ICMP,Segment B,DNS,Server,91.45,89.209.202.11,14.65.176.116
2022-05-28 16:56:18,Intrusion,Low,Blocked,ICMP,Segment C,FTP,Server,37.25,219.163.120.188,29.220.230.162
2020-07-24 00:05:13,Intrusion,High,Logged,UDP,Segment B,FTP,Firewall,56.2,157.215.26.150,27.135.245.160
2023-08-12 18:30:31,DDoS,High,Ignored,TCP,Segment A,HTTP,Server,6.91,59.91.171.227,83.55.98.77
2021-06-15 12:14:11,Intrusion,High,Blocked,TCP,Segment B,DNS,Firewall,59.68,145.37.88.117,185.124.1.19
2021-02-16 08:49:15,DDoS,Medium,Logged,UDP,Segment A,DNS,Firewall,53.53,48.153.36.247,157.15.216.187
2022-09-21 04:59:19,DDoS,Low,Ignored,ICMP,Segment A,DNS,Server,32.28,132.15.105.173,26.31.52.72
2023-05-29 12:33:32,DDoS,Low,Logged,UDP,Segment C,FTP,Server,25.31,27.99.37.222,96.255.31.139
2022-02-05 08:17:15,DDoS,Low,Logged,TCP,Segment B,HTTP,Server,79.42,165.145.12.157,196.201.52.108
2021-02-14 13:03:07,DDoS,High,Logged,ICMP,Segment C,DNS,Server,10.91,190.243.75.205,58.195.134.248
2022-12-23 18:19:15,Intrusion,Medium,Blocked,UDP,Segment C,DNS,Firewall,55.04,124.135.157.60,152.239.156.188
2023-02-09 05:19:19,Malware,High,Ignored,ICMP,Segment C,DNS,Firewall,87.83,82.163.245.181,15.115.163.117
